mlbId,Year,ServiceYears,ServiceDays
543056,2022,4,8
607644,2022,4,7
543309,2022,4,5
642133,2022,4,4
607259,2022,4,2
656811,2022,4,2
609280,2022,4,2
624413,2022,4,0
650391,2022,4,0
518876,2022,4,0
579328,2022,4,0
664238,2022,4,0
663978,2022,4,0
542932,2022,3,168
641645,2022,3,167
657656,2022,3,165
668804,2022,3,163
664285,2022,3,163
605194,2022,3,162
665489,2022,3,157
641835,2022,3,156
656685,2022,3,151
669222,2022,3,15
621433,2022,3,15
595375,2022,3,147
622075,2022,3,143
605612,2022,3,141
543238,2022,3,139
670032,2022,3,139
663586,2022,3,138
572955,2022,3,137
595909,2022,3,137
615698,2022,3,132
624415,2022,3,129
573262,2022,3,128
647304,2022,3,127
663432,2022,3,127
608723,2022,3,127
620454,2022,3,125
621368,2022,3,125
623912,2022,3,124
605525,2022,3,124
641796,2022,3,122
650333,2022,3,121
664199,2022,3,12
649966,2022,3,12
669242,2022,3,114
592858,2022,3,114
643316,2022,3,114
670541,2022,3,113
571602,2022,3,112
664702,2022,3,112
624133,2022,3,112
596295,2022,3,111
621363,2022,3,109
621446,2022,3,108
543592,2022,3,106
664854,2022,3,105
642397,2022,3,102
595881,2022,3,102
608638,2022,3,101
668678,2022,3,1
611093,2022,3,99
621219,2022,3,97
570257,2022,3,96
657024,2022,3,96
642701,2022,3,95
641482,2022,3,94
620443,2022,3,91
669257,2022,3,9
608597,2022,3,9
656302,2022,3,89
656308,2022,3,89
664034,2022,3,89
596043,2022,3,88
668676,2022,3,86
607461,2022,3,86
656354,2022,3,83
605421,2022,3,81
571882,2022,3,81
662253,2022,3,8
663656,2022,3,79
656322,2022,3,78
656775,2022,3,78
663898,2022,3,75
663423,2022,3,73
622251,2022,3,72
571948,2022,3,68
641793,2022,3,67
641432,2022,3,66
664054,2022,3,64
666182,2022,3,63
624431,2022,3,63
642165,2022,3,62
663757,2022,3,6
669160,2022,3,59
641302,2022,3,58
650644,2022,3,58
664126,2022,3,57
669720,2022,3,57
642207,2022,3,56
605447,2022,3,51
664068,2022,3,51
664353,2022,3,49
614179,2022,3,48
622253,2022,3,48
640451,2022,3,47
606988,2022,3,46
548384,2022,3,45
621453,2022,3,45
621249,2022,3,44
657277,2022,3,44
650859,2022,3,43
592473,2022,3,43
572863,2022,3,43
642546,2022,3,41
656629,2022,3,41
542194,2022,3,38
605244,2022,3,36
642423,2022,3,36
642545,2022,3,35
664774,2022,3,35
643511,2022,3,34
670712,2022,3,31
656185,2022,3,3
595453,2022,3,3
669221,2022,3,29
642121,2022,3,28
624512,2022,3,27
656605,2022,3,26
543901,2022,3,23
644364,2022,3,22
668800,2022,3,21
621112,2022,3,18
650489,2022,3,17
643290,2022,3,16
660896,2022,3,14
663538,2022,3,14
657041,2022,3,14
670970,2022,3,13
553902,2022,3,13
650893,2022,3,11
656257,2022,3,1
665120,2022,3,1
572204,2022,3,1
669374,2022,3,9
621389,2022,3,7
644374,2022,3,7
545121,2022,3,7
650633,2022,3,4
606157,2022,3,3
664042,2022,3,3
621458,2022,3,3
622168,2022,3,3
664141,2022,3,0
630105,2022,3,0
640448,2022,3,0
664299,2022,3,0
622761,2022,3,0
673357,2022,3,0
642130,2022,3,0
657044,2022,3,0
642731,2022,2,169
675916,2022,2,169
664901,2022,2,168
656024,2022,2,167
660813,2022,2,167
666200,2022,2,165
663611,2022,2,164
621493,2022,2,164
664247,2022,2,163
643289,2022,2,162
663465,2022,2,162
573668,2022,2,16
663903,2022,2,156
640458,2022,2,153
664062,2022,2,152
668942,2022,2,152
669289,2022,2,149
663776,2022,2,149
647351,2022,2,149
641786,2022,2,146
663993,2022,2,145
542364,2022,2,145
622065,2022,2,143
641856,2022,2,142
624641,2022,2,14
665621,2022,2,138
621006,2022,2,138
607455,2022,2,137
623465,2022,2,136
596071,2022,2,136
663460,2022,2,135
657053,2022,2,135
607572,2022,2,135
608652,2022,2,133
592094,2022,2,132
622766,2022,2,132
668227,2022,2,129
662139,2022,2,128
623205,2022,2,126
669256,2022,2,126
656849,2022,2,125
640462,2022,2,124
596117,2022,2,12
608344,2022,2,12
592716,2022,2,117
666158,2022,2,114
669373,2022,2,114
663554,2022,2,111
656876,2022,2,111
642770,2022,2,11
595345,2022,2,109
657240,2022,2,109
656420,2022,2,108
664948,2022,2,108
623167,2022,2,107
664761,2022,2,106
665926,2022,2,106
663624,2022,2,105
650382,2022,2,105
664913,2022,2,104
666185,2022,2,104
681911,2022,2,103
605156,2022,2,102
602074,2022,2,101
668941,2022,2,101
656970,2022,2,98
641584,2022,2,97
641680,2022,2,97
666969,2022,2,95
660294,2022,2,95
641470,2022,2,95
669432,2022,2,94
656541,2022,2,94
608703,2022,2,93
656887,2022,2,93
621438,2022,2,93
641582,2022,2,93
664059,2022,2,93
661255,2022,2,93
642851,2022,2,9
571918,2022,2,9
680777,2022,2,89
672335,2022,2,85
660761,2022,2,84
669211,2022,2,83
641540,2022,2,83
677651,2022,2,83
656954,2022,2,8
623474,2022,2,79
670280,2022,2,76
546990,2022,2,76
502179,2022,2,75
665862,2022,2,75
663647,2022,2,75
641505,2022,2,75
663474,2022,2,74
666915,2022,2,73
606992,2022,2,72
621466,2022,2,69
572703,2022,2,68
641401,2022,2,67
656271,2022,2,65
642201,2022,2,65
641684,2022,2,64
657140,2022,2,62
608328,2022,2,61
661403,2022,2,59
542963,2022,2,59
621550,2022,2,58
645801,2022,2,58
663886,2022,2,56
658668,2022,2,55
622250,2022,2,55
663765,2022,2,52
640470,2022,2,5
605253,2022,2,49
573009,2022,2,49
656793,2022,2,49
672386,2022,2,47
650671,2022,2,46
666120,2022,2,46
623437,2022,2,44
656514,2022,2,44
570488,2022,2,44
642203,2022,2,42
491624,2022,2,42
669060,2022,2,36
608686,2022,2,34
622503,2022,2,33
675921,2022,2,33
656464,2022,2,33
656232,2022,2,32
643410,2022,2,31
628450,2022,2,28
572383,2022,2,27
606303,2022,2,27
670167,2022,2,27
672715,2022,2,26
667463,2022,2,26
602104,2022,2,25
650556,2022,2,22
621573,2022,2,2
572125,2022,2,19
544365,2022,2,15
660853,2022,2,15
642721,2022,2,15
641312,2022,2,14
621114,2022,2,14
640444,2022,2,11
660623,2022,2,11
657061,2022,2,9
676596,2022,2,8
553988,2022,2,5
642727,2022,2,5
621076,2022,2,4
660620,2022,2,1
670990,2022,2,1
623451,2022,2,0
641394,2022,2,0
663697,2022,2,0
673490,2022,2,0
676801,2022,2,0
663986,2022,2,0
683734,2022,2,0
669330,2022,2,0
676477,2022,2,0
673258,2022,1,17
656803,2022,1,169
656577,2022,1,167
671277,2022,1,164
656548,2022,1,163
658551,2022,1,163
666176,2022,1,162
670623,2022,1,16
607359,2022,1,159
528748,2022,1,158
663556,2022,1,158
656529,2022,1,157
676831,2022,1,157
650530,2022,1,155
664029,2022,1,153
669622,2022,1,153
680704,2022,1,152
656976,2022,1,149
657376,2022,1,148
656458,2022,1,147
605521,2022,1,146
617228,2022,1,146
547001,2022,1,145
672578,2022,1,145
669302,2022,1,144
657006,2022,1,143
641525,2022,1,142
666135,2022,1,141
605353,2022,1,141
624503,2022,1,136
656582,2022,1,136
663630,2022,1,135
641360,2022,1,134
669424,2022,1,134
641447,2022,1,134
607391,2022,1,132
624522,2022,1,131
666201,2022,1,13
661269,2022,1,127
641672,2022,1,125
641927,2022,1,124
665750,2022,1,124
623168,2022,1,121
605507,2022,1,121
668731,2022,1,119
660821,2022,1,118
656061,2022,1,118
664092,2022,1,116
667498,2022,1,116
621532,2022,1,113
600301,2022,1,113
642048,2022,1,112
665152,2022,1,112
656638,2022,1,112
669212,2022,1,108
676684,2022,1,108
607179,2022,1,108
621011,2022,1,107
661388,2022,1,106
543351,2022,1,105
669145,2022,1,105
677551,2022,1,104
642028,2022,1,104
644433,2022,1,104
656731,2022,1,103
669618,2022,1,103
664731,2022,1,103
660600,2022,1,103
605446,2022,1,102
663616,2022,1,101
641743,2022,1,101
656557,2022,1,1
656716,2022,1,99
666159,2022,1,98
624513,2022,1,98
650619,2022,1,96
642231,2022,1,96
663897,2022,1,95
663698,2022,1,94
647315,2022,1,94
670764,2022,1,92
643377,2022,1,91
680911,2022,1,91
663574,2022,1,9
664776,2022,1,9
600921,2022,1,89
622100,2022,1,89
621450,2022,1,88
676391,2022,1,87
669952,2022,1,87
670036,2022,1,85
663728,2022,1,85
571479,2022,1,83
663738,2022,1,83
676480,2022,1,82
683232,2022,1,79
670912,2022,1,79
656686,2022,1,79
669016,2022,1,78
656537,2022,1,78
664139,2022,1,77
670768,2022,1,76
669459,2022,1,76
663457,2022,1,76
680686,2022,1,75
594580,2022,1,75
656730,2022,1,74
657757,2022,1,73
622569,2022,1,73
657093,2022,1,71
666808,2022,1,71
669087,2022,1,7
681806,2022,1,65
621593,2022,1,65
664119,2022,1,65
660688,2022,1,64
643524,2022,1,63
663734,2022,1,63
595939,2022,1,6
664076,2022,1,6
672282,2022,1,59
667670,2022,1,59
656896,2022,1,58
665482,2022,1,57
666160,2022,1,56
650559,2022,1,56
667376,2022,1,55
671790,2022,1,52
623485,2022,1,52
656180,2022,1,5
641726,2022,1,48
676879,2022,1,46
666168,2022,1,46
664874,2022,1,45
669674,2022,1,45
676694,2022,1,44
641914,2022,1,43
664728,2022,1,42
669270,2022,1,41
656818,2022,1,41
656353,2022,1,39
642136,2022,1,38
641501,2022,1,37
664123,2022,1,37
667297,2022,1,36
649144,2022,1,35
656492,2022,1,34
665155,2022,1,34
663531,2022,1,34
659262,2022,1,33
642758,2022,1,33
657746,2022,1,33
657248,2022,1,33
621074,2022,1,33
663559,2022,1,32
663662,2022,1,32
666204,2022,1,31
592712,2022,1,31
665506,2022,1,31
642100,2022,1,3
655889,2022,1,29
666211,2022,1,29
621348,2022,1,29
685503,2022,1,29
671345,2022,1,26
663837,2022,1,26
676886,2022,1,25
641907,2022,1,23
607216,2022,1,19
641513,2022,1,18
676840,2022,1,18
596271,2022,1,16
545343,2022,1,16
672695,2022,1,15
642350,2022,1,15
642068,2022,1,15
669358,2022,1,14
669395,2022,1,14
628451,2022,1,14
664041,2022,1,13
622268,2022,1,12
664584,2022,1,11
650331,2022,1,1
622786,2022,1,1
669912,2022,1,9
663845,2022,1,9
641329,2022,1,8
681810,2022,1,7
571863,2022,1,6
606213,2022,1,4
675911,2022,1,3
676050,2022,1,3
571439,2022,1,1
624418,2022,1,1
677960,2022,1,1
656252,2022,1,1
642585,2022,1,0
664747,2022,1,0
650960,2022,1,0
661395,2022,1,0
669022,2022,1,0
668881,2022,1,0
671739,2022,1,0
667427,2022,1,0
680757,2022,1,0
666157,2022,1,0
663752,2022,1,0
669467,2022,1,0
665161,2022,1,0
681799,2022,1,0
677594,2022,1,0
668939,2022,1,0
663158,2022,1,0
673548,2022,1,0
621051,2022,1,0
677951,2022,1,0
668663,2022,1,0
605504,2022,0,24
681082,2022,0,171
664983,2022,0,17
682171,2022,0,169
672284,2022,0,169
665001,2022,0,168
665795,2022,0,168
666129,2022,0,168
593619,2022,0,168
664875,2022,0,167
689225,2022,0,166
668665,2022,0,165
680977,2022,0,164
664850,2022,0,163
656457,2022,0,161
680694,2022,0,16
680776,2022,0,16
668820,2022,0,159
669304,2022,0,157
661440,2022,0,155
670329,2022,0,154
676760,2022,0,154
669004,2022,0,153
661527,2022,0,152
677950,2022,0,151
669276,2022,0,15
640492,2022,0,149
663743,2022,0,149
665665,2022,0,147
677865,2022,0,146
621248,2022,0,146
657193,2022,0,146
676103,2022,0,145
656509,2022,0,145
670426,2022,0,144
669134,2022,0,144
663372,2022,0,143
669169,2022,0,143
668904,2022,0,142
666624,2022,0,142
661531,2022,0,142
664789,2022,0,142
676714,2022,0,141
672779,2022,0,141
665861,2022,0,141
664670,2022,0,14
596082,2022,0,14
660636,2022,0,139
669357,2022,0,139
607755,2022,0,139
621383,2022,0,137
679529,2022,0,137
668933,2022,0,136
660787,2022,0,136
676710,2022,0,136
656413,2022,0,136
670351,2022,0,136
669923,2022,0,135
670090,2022,0,134
660757,2022,0,133
663527,2022,0,133
669450,2022,0,132
682928,2022,0,13
670059,2022,0,13
660825,2022,0,129
667465,2022,0,129
670124,2022,0,128
681885,2022,0,127
660766,2022,0,127
669394,2022,0,127
666801,2022,0,127
669397,2022,0,126
641656,2022,0,126
664871,2022,0,125
605463,2022,0,125
641682,2022,0,125
645444,2022,0,124
663558,2022,0,124
621016,2022,0,123
643615,2022,0,123
669214,2022,0,122
666374,2022,0,121
665019,2022,0,12
664294,2022,0,12
650911,2022,0,12
664337,2022,0,12
681867,2022,0,119
676701,2022,0,119
669261,2022,0,118
642239,2022,0,118
656234,2022,0,117
661383,2022,0,116
675986,2022,0,115
660829,2022,0,115
681146,2022,0,114
676092,2022,0,114
676194,2022,0,114
675656,2022,0,114
680739,2022,0,113
672710,2022,0,112
670770,2022,0,112
669701,2022,0,111
676369,2022,0,111
682985,2022,0,11
680700,2022,0,11
665833,2022,0,11
665896,2022,0,109
660634,2022,0,109
613564,2022,0,109
650496,2022,0,109
657585,2022,0,106
670042,2022,0,106
669920,2022,0,103
571616,2022,0,103
656695,2022,0,102
670097,2022,0,102
686469,2022,0,101
670955,2022,0,101
668868,2022,0,1
660707,2022,0,97
668751,2022,0,96
641511,2022,0,95
641853,2022,0,93
666139,2022,0,93
628708,2022,0,91
663804,2022,0,89
664314,2022,0,88
606993,2022,0,88
592622,2022,0,86
660644,2022,0,85
676265,2022,0,84
641943,2022,0,84
656657,2022,0,83
663853,2022,0,83
678394,2022,0,82
682051,2022,0,82
676974,2022,0,82
672582,2022,0,82
658431,2022,0,82
676664,2022,0,81
657265,2022,0,81
657272,2022,0,81
657508,2022,0,81
668472,2022,0,8
680552,2022,0,8
657136,2022,0,79
663753,2022,0,79
642456,2022,0,79
622103,2022,0,78
666179,2022,0,78
650959,2022,0,78
650907,2022,0,77
668709,2022,0,75
669743,2022,0,75
623211,2022,0,74
670174,2022,0,74
663485,2022,0,73
661563,2022,0,73
665625,2022,0,73
677649,2022,0,72
679631,2022,0,72
663989,2022,0,72
672391,2022,0,72
656786,2022,0,71
657770,2022,0,71
676534,2022,0,7
676632,2022,0,7
656821,2022,0,7
608422,2022,0,7
660650,2022,0,69
641779,2022,0,69
656248,2022,0,68
686681,2022,0,68
656986,2022,0,68
672851,2022,0,68
681584,2022,0,67
666818,2022,0,67
666181,2022,0,66
571917,2022,0,66
668721,2022,0,66
666974,2022,0,65
608841,2022,0,65
657709,2022,0,65
671289,2022,0,64
643348,2022,0,64
666142,2022,0,63
669352,2022,0,63
669742,2022,0,61
672515,2022,0,61
663378,2022,0,61
676766,2022,0,59
676946,2022,0,58
681987,2022,0,58
657756,2022,0,58
663905,2022,0,58
681481,2022,0,57
687093,2022,0,57
668948,2022,0,57
663455,2022,0,57
665645,2022,0,57
666721,2022,0,56
665922,2022,0,56
666619,2022,0,55
660906,2022,0,55
669935,2022,0,55
661309,2022,0,54
664942,2022,0,54
663385,2022,0,54
646242,2022,0,54
656403,2022,0,54
666464,2022,0,53
671083,2022,0,53
677053,2022,0,53
663436,2022,0,52
669065,2022,0,52
656412,2022,0,51
669127,2022,0,51
571446,2022,0,5
683146,2022,0,5
665828,2022,0,5
656448,2022,0,5
674072,2022,0,49
683021,2022,0,48
676083,2022,0,48
666018,2022,0,47
680814,2022,0,47
670810,2022,0,47
682073,2022,0,47
663947,2022,0,47
676950,2022,0,47
667725,2022,0,47
672911,2022,0,46
657649,2022,0,46
676641,2022,0,46
656290,2022,0,46
666205,2022,0,46
666134,2022,0,45
656627,2022,0,45
642020,2022,0,45
671221,2022,0,45
672640,2022,0,45
665871,2022,0,44
668843,2022,0,44
650204,2022,0,44
664161,2022,0,44
592848,2022,0,44
675912,2022,0,44
664334,2022,0,43
676646,2022,0,43
676628,2022,0,42
650339,2022,0,42
676917,2022,0,41
666703,2022,0,41
676637,2022,0,41
678246,2022,0,41
669711,2022,0,41
657697,2022,0,41
693821,2022,0,4
669003,2022,0,4
670046,2022,0,4
681217,2022,0,4
656578,2022,0,39
682998,2022,0,38
677161,2022,0,38
643400,2022,0,38
669093,2022,0,37
609274,2022,0,37
678061,2022,0,37
668338,2022,0,37
663911,2022,0,37
669911,2022,0,37
670288,2022,0,36
669084,2022,0,36
683002,2022,0,36
686613,2022,0,35
518585,2022,0,35
641512,2022,0,35
673237,2022,0,35
668952,2022,0,35
672724,2022,0,35
664848,2022,0,35
668715,2022,0,35
642137,2022,0,35
686610,2022,0,35
664202,2022,0,34
665650,2022,0,34
621082,2022,0,34
669804,2022,0,33
623515,2022,0,33
656755,2022,0,33
671213,2022,0,32
657424,2022,0,32
656495,2022,0,32
686676,2022,0,32
675627,2022,0,31
669194,2022,0,31
660730,2022,0,31
669713,2022,0,31
664944,2022,0,3
666214,2022,0,3
676475,2022,0,29
671056,2022,0,29
665923,2022,0,29
676660,2022,0,29
676625,2022,0,28
669461,2022,0,28
656820,2022,0,28
657766,2022,0,28
670276,2022,0,28
681962,2022,0,27
663773,2022,0,27
673962,2022,0,27
672832,2022,0,27
671218,2022,0,27
682016,2022,0,27
666137,2022,0,27
641741,2022,0,26
668901,2022,0,26
669854,2022,0,25
663546,2022,0,25
621079,2022,0,25
642659,2022,0,25
658648,2022,0,25
669023,2022,0,24
686972,2022,0,24
677954,2022,0,23
643361,2022,0,23
682847,2022,0,23
683769,2022,0,22
642451,2022,0,22
686752,2022,0,22
664849,2022,0,22
676724,2022,0,22
686753,2022,0,21
680118,2022,0,2
663562,2022,0,2
644429,2022,0,2
672356,2022,0,19
592144,2022,0,19
681464,2022,0,19
608360,2022,0,19
656814,2022,0,19
606019,2022,0,19
670869,2022,0,19
670242,2022,0,19
672478,2022,0,18
678692,2022,0,18
668970,2022,0,18
681526,2022,0,18
656008,2022,0,18
666128,2022,0,18
669369,2022,0,17
672820,2022,0,17
666922,2022,0,15
686823,2022,0,15
672580,2022,0,15
672279,2022,0,15
668684,2022,0,15
686973,2022,0,15
670156,2022,0,14
678662,2022,0,14
678225,2022,0,13
547184,2022,0,13
673904,2022,0,13
673316,2022,0,12
665154,2022,0,12
667727,2022,0,12
669008,2022,0,12
667373,2022,0,12
676720,2022,0,11
547173,2022,0,1
676782,2022,0,1
642657,2022,0,1
622379,2022,0,9
676551,2022,0,9
672839,2022,0,9
657129,2022,0,9
676617,2022,0,9
668873,2022,0,8
681351,2022,0,8
656388,2022,0,7
670102,2022,0,7
668834,2022,0,7
669309,2022,0,7
660593,2022,0,7
663534,2022,0,7
682626,2022,0,6
663478,2022,0,6
657247,2022,0,6
681546,2022,0,6
670298,2022,0,6
657514,2022,0,5
688010,2022,0,5
623507,2022,0,5
666310,2022,0,5
666720,2022,0,5
643271,2022,0,4
666023,2022,0,4
680573,2022,0,4
682027,2022,0,3
675540,2022,0,3
666783,2022,0,3
607249,2022,0,3
663893,2022,0,3
670148,2022,0,3
678894,2022,0,3
674681,2022,0,3
642060,2022,0,3
663629,2022,0,3
676130,2022,0,2
663975,2022,0,2
677223,2022,0,2
676206,2022,0,2
607609,2022,0,1
657745,2022,0,1
408234,2023,20,101
425844,2023,19,57
425794,2023,18,27
434378,2023,18,2
458015,2023,16,27
443558,2023,16,13
446334,2023,15,17
456501,2023,15,143
477132,2023,15,105
453286,2023,15,79
450203,2023,15,1
462101,2023,15,0
448179,2023,14,127
457705,2023,14,123
502085,2023,14,119
453178,2023,14,25
518792,2023,14,0
665161,2023,2,0
677951,2023,2,0
681082,2023,2,0
663158,2023,2,0
677594,2023,2,0
680977,2023,2,0
680757,2023,2,0
671739,2023,2,0
668939,2023,2,0
673548,2023,2,0
661395,2023,2,0
667427,2023,2,0
621051,2023,2,0
669022,2023,2,0
642585,2023,2,0
666157,2023,2,0
664747,2023,2,0
668881,2023,2,0
681810,2023,1,171
628451,2023,1,17
621532,2023,1,17
672284,2023,1,169
682171,2023,1,169
676391,2023,1,168
666129,2023,1,168
664875,2023,1,167
689225,2023,1,166
669467,2023,1,166
657248,2023,1,165
607968,2023,1,162
676480,2023,1,161
665155,2023,1,16
664776,2023,1,16
669674,2023,1,16
680694,2023,1,16
595411,2023,1,16
543594,2023,1,158
621074,2023,1,156
680776,2023,1,155
642231,2023,1,155
669618,2023,1,155
663897,2023,1,154
669004,2023,1,153
644433,2023,1,152
641329,2023,1,152
669923,2023,1,151
669087,2023,1,15
669276,2023,1,15
663743,2023,1,149
681806,2023,1,148
665795,2023,1,147
665665,2023,1,147
669134,2023,1,144
670059,2023,1,144
641447,2023,1,144
663372,2023,1,143
668904,2023,1,142
641703,2023,1,142
672779,2023,1,141
676714,2023,1,141
664129,2023,1,14
669357,2023,1,139
607755,2023,1,139
663559,2023,1,138
679529,2023,1,137
605446,2023,1,137
669912,2023,1,137
650619,2023,1,136
676710,2023,1,136
668933,2023,1,136
594902,2023,1,133
677950,2023,1,132
622780,2023,1,131
682928,2023,1,13
669701,2023,1,129
621016,2023,1,129
676760,2023,1,129
669145,2023,1,129
666801,2023,1,127
669394,2023,1,127
605361,2023,1,127
571863,2023,1,126
641656,2023,1,126
664983,2023,1,124
666374,2023,1,121
667755,2023,1,121
670036,2023,1,119
669304,2023,1,118
669261,2023,1,118
666624,2023,1,117
656234,2023,1,117
656413,2023,1,114
670770,2023,1,112
676701,2023,1,111
682985,2023,1,11
665833,2023,1,11
665896,2023,1,109
661527,2023,1,108
670042,2023,1,106
664294,2023,1,104
656371,2023,1,103
666211,2023,1,103
686469,2023,1,101
663752,2023,1,99
640492,2023,1,97
669270,2023,1,97
663845,2023,1,96
641511,2023,1,95
656537,2023,1,95
669397,2023,1,94
666139,2023,1,93
645444,2023,1,93
621383,2023,1,92
663558,2023,1,9
572138,2023,1,89
650960,2023,1,87
670097,2023,1,86
656266,2023,1,86
669743,2023,1,86
663853,2023,1,83
657093,2023,1,83
650911,2023,1,83
664028,2023,1,83
672582,2023,1,82
678394,2023,1,82
676664,2023,1,81
657136,2023,1,79
669395,2023,1,76
623211,2023,1,74
670174,2023,1,74
665625,2023,1,73
677649,2023,1,72
657508,2023,1,72
642758,2023,1,71
668665,2023,1,7
656248,2023,1,68
686681,2023,1,68
668472,2023,1,67
677960,2023,1,66
608841,2023,1,65
666974,2023,1,65
680739,2023,1,65
592527,2023,1,65
642239,2023,1,64
596271,2023,1,64
675656,2023,1,63
607216,2023,1,62
660707,2023,1,61
672515,2023,1,61
641943,2023,1,58
681481,2023,1,57
668709,2023,1,55
666619,2023,1,55
677053,2023,1,53
674072,2023,1,53
669127,2023,1,51
665828,2023,1,5
656448,2023,1,5
670955,2023,1,48
663947,2023,1,47
543518,2023,1,46
671289,2023,1,46
671221,2023,1,45
668868,2023,1,45
593619,2023,1,43
666181,2023,1,42
670329,2023,1,42
663527,2023,1,4
669003,2023,1,4
660757,2023,1,4
628708,2023,1,4
693821,2023,1,4
672391,2023,1,4
681146,2023,1,39
677865,2023,1,39
672710,2023,1,39
682998,2023,1,38
677161,2023,1,38
683002,2023,1,36
673237,2023,1,35
665019,2023,1,35
668715,2023,1,35
686613,2023,1,35
686610,2023,1,35
518585,2023,1,35
668663,2023,1,32
671213,2023,1,32
656457,2023,1,32
675627,2023,1,31
571539,2023,1,3
665923,2023,1,29
676475,2023,1,29
666142,2023,1,29
673962,2023,1,27
665871,2023,1,27
594943,2023,1,26
665001,2023,1,26
683146,2023,1,22
666703,2023,1,21
669194,2023,1,2
672356,2023,1,19
661383,2023,1,19
660787,2023,1,19
660766,2023,1,18
663485,2023,1,17
656786,2023,1,16
605463,2023,1,15
663773,2023,1,15
686823,2023,1,15
678662,2023,1,14
669169,2023,1,14
660644,2023,1,14
656290,2023,1,14
676369,2023,1,13
678225,2023,1,13
657756,2023,1,13
650496,2023,1,13
663753,2023,1,13
661531,2023,1,12
664202,2023,1,1
623381,2023,1,1
681351,2023,1,8
669713,2023,1,8
666134,2023,1,7
681546,2023,1,6
682626,2023,1,6
686752,2023,1,5
641427,2023,1,5
676265,2023,1,4
686753,2023,1,3
657265,2023,1,3
675540,2023,1,3
676206,2023,1,2
686894,2023,1,0
683011,2023,1,0
676116,2023,1,0
666165,2023,1,0
660261,2023,1,0
807799,2023,1,0
669438,2023,1,0
673540,2023,1,0
669796,2023,1,0
687330,2023,1,0
663658,2023,1,0
676440,2023,1,0
676609,2023,0,17
687263,2023,0,17
656412,2023,0,169
672580,2023,0,168
660825,2023,0,168
669721,2023,0,168
676092,2023,0,167
661309,2023,0,167
695243,2023,0,166
666023,2023,0,165
668930,2023,0,165
663804,2023,0,163
668834,2023,0,163
663531,2023,0,162
686668,2023,0,161
669742,2023,0,161
670124,2023,0,16
676680,2023,0,159
621057,2023,0,157
669450,2023,0,156
680700,2023,0,156
656986,2023,0,156
676534,2023,0,156
681807,2023,0,154
682243,2023,0,153
681217,2023,0,153
657514,2023,0,153
663623,2023,0,152
663704,2023,0,15
650907,2023,0,15
691023,2023,0,149
666818,2023,0,149
641585,2023,0,149
666205,2023,0,149
675986,2023,0,147
679631,2023,0,147
664670,2023,0,147
672478,2023,0,146
665622,2023,0,146
596082,2023,0,144
669461,2023,0,144
660634,2023,0,143
657585,2023,0,143
678246,2023,0,142
681867,2023,0,142
667452,2023,0,141
681584,2023,0,14
660636,2023,0,14
670156,2023,0,14
680574,2023,0,14
672841,2023,0,14
682227,2023,0,139
613564,2023,0,138
641420,2023,0,137
672851,2023,0,137
672275,2023,0,136
668674,2023,0,136
676254,2023,0,136
666397,2023,0,135
669352,2023,0,134
663368,2023,0,133
669477,2023,0,133
680118,2023,0,132
668901,2023,0,132
676272,2023,0,132
682073,2023,0,131
682051,2023,0,131
676946,2023,0,13
671218,2023,0,13
665804,2023,0,13
663941,2023,0,129
685410,2023,0,129
696147,2023,0,129
680570,2023,0,129
655316,2023,0,128
656578,2023,0,127
690829,2023,0,127
663989,2023,0,126
681987,2023,0,125
669947,2023,0,125
693049,2023,0,124
672724,2023,0,123
681857,2023,0,123
621139,2023,0,121
682847,2023,0,121
693433,2023,0,121
666197,2023,0,119
671096,2023,0,119
664314,2023,0,118
682829,2023,0,118
676632,2023,0,117
671737,2023,0,114
571616,2023,0,114
666310,2023,0,113
666745,2023,0,113
691587,2023,0,113
664770,2023,0,112
666277,2023,0,112
547184,2023,0,112
670242,2023,0,111
686839,2023,0,111
600986,2023,0,11
686972,2023,0,11
621545,2023,0,109
678061,2023,0,109
668984,2023,0,109
686973,2023,0,108
669387,2023,0,108
660906,2023,0,106
680779,2023,0,105
701643,2023,0,105
622103,2023,0,105
680735,2023,0,104
669911,2023,0,103
666018,2023,0,103
656814,2023,0,103
668909,2023,0,103
681402,2023,0,102
669854,2023,0,101
668751,2023,0,1
658648,2023,0,99
682641,2023,0,98
676059,2023,0,98
670102,2023,0,98
694297,2023,0,97
664942,2023,0,96
671083,2023,0,96
656657,2023,0,95
687093,2023,0,94
592656,2023,0,94
679525,2023,0,94
678606,2023,0,94
669369,2023,0,93
683021,2023,0,93
592848,2023,0,91
668843,2023,0,9
672820,2023,0,9
656024,2023,0,9
682175,2023,0,9
694037,2023,0,9
657006,2023,0,9
642137,2023,0,89
663905,2023,0,89
641149,2023,0,89
669711,2023,0,88
686747,2023,0,88
686527,2023,0,87
668970,2023,0,87
663562,2023,0,87
665734,2023,0,87
657272,2023,0,87
689690,2023,0,87
656821,2023,0,86
682842,2023,0,86
663462,2023,0,86
674003,2023,0,86
676395,2023,0,86
676356,2023,0,85
668338,2023,0,85
677020,2023,0,85
665620,2023,0,84
681982,2023,0,83
663455,2023,0,83
680814,2023,0,82
643348,2023,0,82
656495,2023,0,81
664954,2023,0,81
663609,2023,0,81
669684,2023,0,81
663967,2023,0,8
680869,2023,0,8
691016,2023,0,8
679032,2023,0,8
678894,2023,0,8
686218,2023,0,8
